Country Code,Country Name,Region,IncomeGroup,Year,Imports of goods and services (% of GDP),Exports of goods and services (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)",GDP (current US$),GDP per capita (current US$),Gross savings (% of GDP),"Inflation, consumer prices (annual %)","Total reserves (includes gold, current US$)","Unemployment, total (% of total labor force) (modeled ILO estimate)",GDP growth (annual %)
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2013,,,26804026.04,21261432791.0,2578.510135,,4.96031746,2850601817.14749,2.53299999237061,3.82494632800675
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2014,,,29436963.91,23210682538.0,2742.233338,,5.222117202,2329505233.38802,2.33999991416931,13.5437706216546
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2015,,,28182315.37,21723531173.0,2502.084291,,5.995957781,1758569679.62188,2.44899988174438,6.57835632304275
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2016,,,-39113258.48,20759069103.0,2332.69748,,6.673728814,1679928638.34872,2.45499992370605,5.48957315278187
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2017,,,-179266211.5,22742613554.0,2495.131383,,5.42204568,1761946839.34036,2.4779999256134,3.53461081750459
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2018,,,306641515.2,24109509853.0,2584.298769,,4.374489215,2239395527.4358,2.53800010681152,-0.279252284959952
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2019,,,335572154.3,24751344561.0,2593.80465,,3.928672909,2338947947.22446,2.43199992179871,4.48043062171888
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2020,,,112992633.5,23848265896.0,2446.066306,,4.871673986,,2.69400000572205,-3.16738117629639
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2021,,,-10712491.65,26594305746.0,2672.94579,,4.48359014,,2.82500004768372,0.299999999999983
POL,Poland,Europe & Central Asia,High income,2000,33.68025727,27.18832625,9335000000.0,172219000000.0,4501.454067,18.42462169,9.900175388,27469379417.1752,16.3099994659424,4.56098540978283
POL,Poland,Europe & Central Asia,High income,2001,30.96943502,27.18732567,5677000000.0,190905000000.0,4991.244358,17.22849801,5.408335456,26563086839.5156,18.3700008392334,1.2585694606657
POL,Poland,Europe & Central Asia,High income,2002,32.27425284,28.7131224,4091000000.0,199072000000.0,5207.171421,15.51811222,1.90528215,29783862625.3915,19.8899993896484,2.03586304126273
POL,Poland,Europe & Central Asia,High income,2003,36.09576558,33.35044951,5371000000.0,217827000000.0,5701.602212,16.23428582,0.682701376,33958963963.2397,19.3700008392334,3.4983912134025
POL,Poland,Europe & Central Asia,High income,2004,37.21019708,34.23546042,13868000000.0,255110000000.0,6681.386472,14.38589874,3.382646819,36772763413.3981,19.0699996948242,4.98284456986049
POL,Poland,Europe & Central Asia,High income,2005,35.91895248,34.61157158,11041000000.0,306144000000.0,8021.505743,16.67560478,2.183798724,42560656301.1177,17.75,3.50683461435921
POL,Poland,Europe & Central Asia,High income,2006,40.14976188,37.82095339,21473000000.0,344622000000.0,9035.410467,16.96888143,1.284693944,48473948178.8457,13.8400001525879,6.13113645855509
POL,Poland,Europe & Central Asia,High income,2007,42.31516756,38.51628789,25031000000.0,429029000000.0,11254.51739,18.22055779,2.458743124,65724834524.5349,9.60000038146973,7.06153463356746
POL,Poland,Europe & Central Asia,High income,2008,43.09089113,37.81486981,14574000000.0,533609000000.0,13996.02515,17.54645271,4.164971935,62183606683.5405,7.11999988555908,4.19998126444942
POL,Poland,Europe & Central Asia,High income,2009,38.12554436,37.14225324,14025000000.0,439738000000.0,11526.05589,16.16385861,3.795392425,79521599625.5025,8.17000007629395,2.83218405318897
POL,Poland,Europe & Central Asia,High income,2010,42.46183685,40.0913852,18542000000.0,475697000000.0,12504.25019,15.25753465,2.580693703,93472504101.0455,9.64000034332275,2.93463818052832
POL,Poland,Europe & Central Asia,High income,2011,44.71000701,42.57386359,18212000000.0,524383000000.0,13776.61155,16.99243807,4.239401496,97712435349.2056,9.63000011444092,5.04218788292943
POL,Poland,Europe & Central Asia,High income,2012,44.98936282,44.27827441,7180000000.0,495237000000.0,13010.92339,16.41317659,3.560371517,108902203543.974,10.0900001525879,1.54522157125609
POL,Poland,Europe & Central Asia,High income,2013,44.79843889,45.98092417,1029000000.0,515765000000.0,13558.41406,16.74118667,0.991982606,106221491035.509,10.3299999237061,0.85655708060645
POL,Poland,Europe & Central Asia,High income,2014,46.07986113,46.48878717,20455000000.0,539088000000.0,14182.1375,17.46751522,0.053821313,100452420334.113,8.98999977111816,3.83695849351797
POL,Poland,Europe & Central Asia,High income,2015,45.36848245,47.4503064,15598000000.0,477111000000.0,12560.05142,19.12006885,-0.874125874,94902630299.2186,7.5,4.38329863507276
POL,Poland,Europe & Central Asia,High income,2016,47.27161863,50.26831894,17750000000.0,470023000000.0,12378.75944,19.00422883,-0.664767331,114328539232.702,6.15999984741211,2.95350884167718
POL,Poland,Europe & Central Asia,High income,2017,49.2255373,52.05568506,11999000000.0,524646000000.0,13815.6218,18.58080454,2.075935537,113267368075.15,4.8899998664856,5.14001757409446
POL,Poland,Europe & Central Asia,High income,2018,50.70246686,52.74802893,19204000000.0,588783000000.0,15504.58048,18.98806137,1.812951565,116956636327.589,3.84999990463257,5.94520847705498
POL,Poland,Europe & Central Asia,High income,2019,49.49337817,53.19533562,17619000000.0,596055000000.0,15699.91135,19.68961856,2.227478809,128392157887.295,3.27999997138977,4.44998787878788
POL,Poland,Europe & Central Asia,High income,2020,47.33328713,52.9909243,19151000000.0,599449000000.0,15816.9894,20.31039232,3.374469726,154219192491.435,3.16000008583069,-2.02007073357655
POL,Poland,Europe & Central Asia,High income,2021,54.53492219,57.91067506,37113000000.0,679445000000.0,17999.90995,19.47704297,5.055027047,166030186476.158,3.35999989509583,6.84771336241919
PRE,Pre-demographic dividend,,,2000,29.07020952,38.15466412,4591954710.0,277280000000.0,501.3299306,36.7614162,4.165404423,,4.80900649184226,5.51647324933229
PRE,Pre-demographic dividend,,,2001,32.94158989,32.25984419,7274509785.0,263708000000.0,463.6746584,24.9822489,5.077450455,,4.78589492065907,4.56883878956033
PRE,Pre-demographic dividend,,,2002,28.60431424,30.55010074,8325001211.0,303428000000.0,517.7750987,24.26120644,4.378759718,,4.78234222411888,5.69816473154489
PRE,Pre-demographic dividend,,,2003,31.66555959,29.81269475,12756001939.0,330143000000.0,546.5239382,23.52528279,5.227733861,,4.79939931590746,-0.512416813124247
PRE,Pre-demographic dividend,,,2004,27.86743675,28.33821126,10541426838.0,411735000000.0,661.9806777,26.41665305,4.10703594,,4.73318385976189,11.7285332696583
PRE,Pre-demographic dividend,,,2005,28.51436834,30.24269004,12019139611.0,514300000000.0,802.9746787,29.47084953,7.797497818,,4.69726849259178,5.95874611564255
PRE,Pre-demographic dividend,,,2006,25.20635984,33.51995224,13264035833.0,649918000000.0,986.0459078,35.93810465,6.695264658,,4.69172509100419,6.22766386531977
PRE,Pre-demographic dividend,,,2007,28.03307463,31.03912481,19302757241.0,786744000000.0,1161.531646,26.47328603,5.995907559,,4.63004606124302,6.03353999847762
PRE,Pre-demographic dividend,,,2008,28.71702803,35.21027971,24950568313.0,982230000000.0,1409.217671,31.03616194,10.28768479,,4.61121135853858,6.27031259175655
PRE,Pre-demographic dividend,,,2009,31.17166113,27.79323947,25507293257.0,897935000000.0,1250.393287,22.34437151,4.561506877,,4.64268798869421,4.62967932149212
PRE,Pre-demographic dividend,,,2010,29.31415471,31.38378624,25647279565.0,1055910000000.0,1427.814133,24.76221753,3.976552885,,5.03978098911543,6.49802120103458
PRE,Pre-demographic dividend,,,2011,29.5542372,35.00795584,32659955069.0,1230250000000.0,1615.106356,26.05039601,6.429396811,,5.01074430497577,4.01899755478368
PRE,Pre-demographic dividend,,,2012,26.73502115,34.31086702,36926849645.0,1336890000000.0,1703.429846,28.90946488,6.441212809,,4.97229612698006,3.48088648116477
PRE,Pre-demographic dividend,,,2013,26.26449622,27.27545211,23297882379.0,1466530000000.0,1813.796193,23.00943786,4.631616197,,4.83245087781394,5.81660533264517
PRE,Pre-demographic dividend,,,2014,24.79671232,25.8715703,19267915494.0,1557380000000.0,1870.798685,25.11663076,3.305037626,,4.86409854876911,5.11788091595649
PRE,Pre-demographic dividend,,,2015,23.33570965,18.90934647,27210584360.0,1328140000000.0,1550.798612,19.90443674,3.394231378,,4.96518856597575,3.15333723186284
PRE,Pre-demographic dividend,,,2016,21.44101378,16.87768294,11526395369.0,1220800000000.0,1385.874037,19.60448416,4.664662358,,5.02667519819382,2.60100582643148
PRE,Pre-demographic dividend,,,2017,21.80745802,20.09576968,10221784064.0,1301380000000.0,1436.420704,22.24828059,4.975951506,,5.26852776297268,1.63230675961037
PRE,Pre-demographic dividend,,,2018,25.30203865,24.70148076,8496769325.0,1356090000000.0,1455.859757,23.68758311,2.96760366,,5.30521147452203,2.60412614203938
PRE,Pre-demographic dividend,,,2019,25.99209905,23.04645275,9931976395.0,1401120000000.0,1463.306586,25.83350047,2.377587328,,5.41674715769594,3.16501221815906
PRE,Pre-demographic dividend,,,2020,20.6798662,17.72247217,11210531397.0,1316350000000.0,1337.464153,25.15575219,3.301806762,,6.12167710345744,-2.50845366189402
PRE,Pre-demographic dividend,,,2021,22.96668593,22.47309063,19589666955.0,1434260000000.0,1418.593326,29.31723076,4.973925583,,5.91665918582717,3.17473625156475
PRI,Puerto Rico,Latin America & Caribbean,High income,2000,43.82821895,62.34129312,,61701800000.0,16192.12697,,,,10.0799999237061,3.2719645286232
PRI,Puerto Rico,Latin America & Caribbean,High income,2001,42.11815329,67.76749643,,69208400000.0,18123.1987,,,,11.3999996185303,6.3134715546886
PRI,Puerto Rico,Latin America & Caribbean,High income,2002,40.46800282,65.86148401,,71623500000.0,18731.45939,,,,11.9399995803833,0.916459383541564
PRI,Puerto Rico,Latin America & Caribbean,High income,2003,45.10339795,73.73675953,,74827400000.0,19557.12025,,,,11.7799997329712,0.0534198046896961
PRI,Puerto Rico,Latin America & Caribbean,High income,2004,48.42689229,68.57397147,,80322313000.0,20988.99233,,,,10.3100004196167,8.74867692653547
PRI,Puerto Rico,Latin America & Caribbean,High income,2005,46.36289333,67.3819014,,83914521300.0,21959.3227,,,,11.3500003814697,-1.98693873332242
PRI,Puerto Rico,Latin America & Caribbean,High income,2006,48.84518046,68.88329753,,87276164400.0,22935.94116,,,,11.0100002288818,-1.40941402442895
PRI,Puerto Rico,Latin America & Caribbean,High income,2007,50.56267979,67.03309926,,89524131600.0,23664.88235,,,,10.9300003051758,-1.16280669029354
PRI,Puerto Rico,Latin America & Caribbean,High income,2008,47.98017499,68.2978194,,93639300000.0,24898.33459,,,,11.4799995422363,-1.8441342497794
PRI,Puerto Rico,Latin America & Caribbean,High income,2009,42.17538719,63.08680965,,96385600000.0,25768.72589,,,,15.0,-1.9524251417231
PRI,Puerto Rico,Latin America & Caribbean,High income,2010,41.48156204,62.67166626,,98381300000.0,26435.74879,,,,16.1000003814697,-0.413254118484915
PRI,Puerto Rico,Latin America & Caribbean,High income,2011,44.50567355,64.05272656,,100352000000.0,27278.88305,,,,15.6999998092651,-0.358510628287519
PRI,Puerto Rico,Latin America & Caribbean,High income,2012,45.85860456,57.452582,,101565000000.0,27944.73389,,,,14.5,0.0292751104899338
PRI,Puerto Rico,Latin America & Caribbean,High income,2013,44.02225476,60.86998536,,102450000000.0,28513.16574,,,,14.3000001907349,-0.306826657099961
PRI,Puerto Rico,Latin America & Caribbean,High income,2014,41.5638318,60.8216247,,102446000000.0,28981.45733,,,,13.8999996185303,-1.19036345385329
PRI,Puerto Rico,Latin America & Caribbean,High income,2015,41.68569922,67.19493497,,103376000000.0,29763.4883,,,,12.0,-1.04944365110551
PRI,Puerto Rico,Latin America & Caribbean,High income,2016,41.5158808,68.75816467,,104337000000.0,30627.1634,,,,11.8000001907349,-1.26300292505279
PRI,Puerto Rico,Latin America & Caribbean,High income,2017,44.40791378,68.72370681,,103446000000.0,31108.76057,,,,10.8000001907349,-2.88595475858821
PRI,Puerto Rico,Latin America & Caribbean,High income,2018,46.04722157,59.95388186,,100958000000.0,31615.06679,,,,9.19999980926514,-4.36060606060606
PRI,Puerto Rico,Latin America & Caribbean,High income,2019,47.01397556,60.57888409,,105126000000.0,32916.8668,,,,8.30000019073486,1.67506310530929
PRI,Puerto Rico,Latin America & Caribbean,High income,2020,43.20400931,60.4127536,,103020000000.0,31393.90737,,,,8.89000034332275,-4.35342633661926
PRI,Puerto Rico,Latin America & Caribbean,High income,2021,42.29843127,54.37317004,,106526000000.0,32640.71034,,,,7.90000009536743,0.207432828688709
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2000,,,-2753823.5,,,,,,3.01099991798401,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2001,,,-19840954.6,,,,,,3.02900004386902,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2002,,,5596214.3,,,,,,2.99000000953674,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2003,,,57213602.5,,,,,,2.99900007247925,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2004,,,64959185.8,,,,,,2.96300005912781,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2005,,,-5979987.0,,,,,,2.9300000667572,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2006,,,-235790933.5,,,,,,2.8989999294281,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2007,,,22053453.0,,,,,,2.91100001335144,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2008,,,170965277.6,,,,,,2.87299990653992,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2009,,,86348097.7,,,,,,2.90000009536743,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2010,,,13585220.3,,,,,,2.80999994277954,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2011,,,103124986.6,,,,,,2.89100003242493,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2012,,,205212887.4,,,,,,2.92000007629395,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2013,,,119742643.9,,,,,,2.91700005531311,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2014,,,64097425.1,,,,,,2.86800003051758,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2015,,,78207032.0,,,,,,2.8970000743866,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2016,,,89317271.7,,,,,,2.92000007629395,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2017,,,-12832421.9,,,,,,2.85999989509583,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2018,,,1953528.5,,,,,,2.80800008773804,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2019,,,29895010.3,,,,,,2.78299999237061,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2020,,,6338705.6,,,,,,3.06399989128113,
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2021,,,18116857.9,,,,,,3.21300005912781,
PRT,Portugal,Europe & Central Asia,High income,2000,39.24837739,28.20462059,7292581671.0,118605000000.0,11526.37207,17.94589936,2.853030393,14262113156.7969,3.80999994277954,3.81617806346979
PRT,Portugal,Europe & Central Asia,High income,2001,37.65462906,27.43732611,6113785654.0,121604000000.0,11734.76497,18.1218928,4.369903306,15060281506.1228,3.82999992370605,1.94367229584959
PRT,Portugal,Europe & Central Asia,High income,2002,35.23489718,27.07336223,587893729.7,134796000000.0,12936.69282,17.36376481,3.600346583,17700956382.113,4.5,0.770924024291219
PRT,Portugal,Europe & Central Asia,High income,2003,33.77175559,27.3671919,10354679114.0,165226000000.0,15797.78213,16.41342883,3.218990907,12813462307.6531,6.13000011444092,-0.930521192623061
PRT,Portugal,Europe & Central Asia,High income,2004,35.53754211,27.66705156,2485161769.0,189382000000.0,18064.15809,15.5310971,2.365362041,11684065090.9578,6.32000017166138,1.78873568157121
PRT,Portugal,Europe & Central Asia,High income,2005,35.86033701,27.08416755,3367937007.0,197254000000.0,18780.12751,13.69373798,2.277163949,10364170168.4847,7.57999992370605,0.78184821592744
PRT,Portugal,Europe & Central Asia,High income,2006,38.18964868,30.35740444,13394502768.0,208756000000.0,19839.45405,12.78219378,3.107665459,9882747256.04138,7.65000009536743,1.62503417629674
PRT,Portugal,Europe & Central Asia,High income,2007,38.75193301,31.19418457,6014642427.0,240496000000.0,22811.05648,13.43253808,2.453965281,11512068377.0956,7.96999979019165,2.50657964551773
PRT,Portugal,Europe & Central Asia,High income,2008,40.81466384,31.26107908,7819075463.0,263416000000.0,24949.04136,11.42500299,2.588506577,12006451708.5586,7.55000019073486,0.319247925063081
PRT,Portugal,Europe & Central Asia,High income,2009,34.19895081,27.29374272,5585829214.0,244668000000.0,23151.21541,11.01889865,-0.835530022,15781930170.5341,9.43000030517578,-3.12207942033321
PRT,Portugal,Europe & Central Asia,High income,2010,37.71398653,30.06930892,8966915539.0,238113000000.0,22520.64231,10.61495059,1.402572899,20936757462.4983,10.7700004577637,1.73762547590566
PRT,Portugal,Europe & Central Asia,High income,2011,38.6446824,34.4548616,9821076890.0,245118000000.0,23217.2955,13.3312533,3.653011004,20801304306.6758,12.6800003051758,-1.69616478061504
PRT,Portugal,Europe & Central Asia,High income,2012,38.27282405,37.77801482,21396375527.0,216224000000.0,20563.7136,13.79099425,2.773338541,22658232425.8407,15.5299997329712,-4.05729360769561
PRT,Portugal,Europe & Central Asia,High income,2013,38.50792965,39.60650497,15745220666.0,226434000000.0,21653.19598,15.61879657,0.274416667,17589253884.7934,16.1900005340576,-0.922644674527888
PRT,Portugal,Europe & Central Asia,High income,2014,40.06633987,40.215968,12045808665.0,229902000000.0,22103.70097,14.96576633,-0.278153367,19700737012.1143,13.8999996185303,0.792190301875365
PRT,Portugal,Europe & Central Asia,High income,2015,39.87577894,40.61511545,1270014233.0,199394000000.0,19250.10654,15.64479626,0.487938624,19402623792.0829,12.4499998092651,1.79204604555983
PRT,Portugal,Europe & Central Asia,High income,2016,39.06340599,40.21082364,7354810293.0,206426000000.0,19991.97249,16.3259061,0.607397075,24989773864.5767,11.0699996948242,2.01948539561312
PRT,Portugal,Europe & Central Asia,High income,2017,41.71487412,42.7242664,10683844361.0,221358000000.0,21490.42986,18.02100432,1.368614116,26096701287.2382,8.86999988555908,3.5063452848124
PRT,Portugal,Europe & Central Asia,High income,2018,42.9830419,43.44571903,7846086578.0,242313000000.0,23562.55452,18.33232284,0.993715683,24920338987.3177,6.98999977111816,2.84932593436179
PRT,Portugal,Europe & Central Asia,High income,2019,43.05629556,43.50842185,10320042522.0,239987000000.0,23330.81729,18.39227843,0.33817841,25002862227.513,6.46000003814697,2.68275992118076
PRT,Portugal,Europe & Central Asia,High income,2020,39.19071423,37.04677424,3991854438.0,229032000000.0,22242.40642,17.69144005,-0.01243833,29459811842.7908,6.80000019073486,-8.30051604221151
PRT,Portugal,Europe & Central Asia,High income,2021,44.5769376,41.5941465,7850966593.0,253663000000.0,24567.50927,19.15068659,1.265657191,32535115418.1482,6.57999992370605,5.482391708458
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2000,35.31380373,43.33092603,107800000.0,8855705140.0,1728.340743,14.77788143,8.982159768,772414513.758737,7.6100001335144,-2.31414056819045
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2001,31.96311005,40.64258896,99200000.0,8495806432.0,1630.190846,17.73943853,7.268060286,723168663.884361,6.21000003814697,-0.834054716746095
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2002,31.96648911,47.47507654,90400000.0,7196260657.0,1361.249281,26.90820426,10.51024209,641167536.795789,9.39000034332275,-0.0214043949985694
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2003,33.98270617,47.1446576,-57700000.0,7691367471.0,1436.764904,21.00272844,14.23679705,983433631.4114,6.80999994277954,4.32074548551591
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2004,34.41662194,45.68782467,93979000.0,9624440836.0,1776.932258,20.03585539,4.32326493,1168046778.98545,6.51000022888184,4.05741836363771
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2005,37.42837154,47.59359211,7300000.0,10737500188.0,1960.514766,20.35461853,6.807382031,1297088538.07535,4.82000017166138,2.13349066459601
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2006,38.44044613,46.29308518,187800000.0,13429430050.0,2426.417098,23.14050579,9.591308846,1702147178.6523,5.28000020980835,4.80711719268376
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2007,35.62620826,43.37492916,105000000.0,17856393235.0,3194.262982,25.59476677,8.128776435,2461472077.25277,4.71000003814697,5.42162287218235
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2008,38.33920595,42.43836871,341856544.0,24615267664.0,4360.429109,23.23885249,10.15454466,2863012061.51468,4.42000007629395,6.4962921197091
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2009,32.74472781,38.09725405,155610305.8,22355151162.0,3920.186071,21.37136409,2.591946734,3861718922.52784,5.46000003814697,-0.261137328080281
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2010,39.11768175,42.13984163,707404456.6,27260886405.0,4725.726341,23.74930162,4.651162791,4166639316.00527,4.57000017166138,11.0952312685521
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2011,38.25326418,40.23885967,603095388.5,33756238767.0,5776.281848,24.57081129,8.253968254,4982545969.05874,4.67000007629395,4.28637120702282
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2012,36.76943826,37.9955192,772598280.6,33271921136.0,5617.104918,20.49610698,3.67591898,4994947872.79258,4.09000015258789,-0.708043112316886
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2013,34.6562058,38.71366558,365880286.9,38501122141.0,6410.814703,23.86359513,2.683857387,5872875217.83582,4.38000011444092,8.29307648940471
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2014,33.61931225,35.46441185,891293435.7,40377929296.0,6629.416993,22.29449792,5.028827675,6986586468.56047,5.03000020980835,5.30123859237025
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2015,32.17432757,34.76581347,581530313.0,36211447840.0,5861.401895,22.62674553,3.129002745,5938523046.9591,4.55999994277954,2.95715173487106
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2016,30.62290769,37.16548029,740781280.9,36089700223.0,5759.042198,24.958771,4.086822806,6880868043.64371,5.25,4.26802583314583
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2017,33.04142868,38.44078405,523009000.4,38997129474.0,6136.058301,24.78665624,3.602477413,7877536165.92124,4.6100001335144,4.81007885554041
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2018,35.58335571,36.94523036,217668333.7,40225448341.0,6242.961454,22.77015332,3.975610157,7697884446.2912,6.21999979019165,3.20425034076639
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2019,35.14521459,36.18244072,402405577.2,37925338329.0,5807.838794,21.86312329,2.757097276,7717366750.62534,6.59000015258789,-0.40185510068001
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2020,29.48915127,33.60549916,95203659.02,35432178068.0,5353.348065,22.85030834,1.767515924,9202411639.30502,7.55000019073486,-0.819785390971916
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2021,34.82029445,35.98078692,207095460.3,39495431574.0,5891.499965,23.26229023,4.787983101,9661226172.74015,7.30999994277954,4.10241341536333
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2000,67.12258902,20.51650593,62005481.83,4313600000.0,1476.17185,11.62916409,2.798198924,,10.6300001144409,-8.55618329065622
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2001,67.342708,15.38327047,19176400.67,4003700000.0,1335.553195,9.350687167,1.222784759,,21.4899997711182,-9.31063816755331
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2002,62.81568142,13.43720119,9440000.0,3555800000.0,1156.217473,12.43951922,5.70951586,,27.4599990844727,-12.4891917608064
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2003,63.41733871,12.98135081,12872000.0,3968000000.0,1257.69857,1.528311033,4.403032217,,23.0,14.0158654945752
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2004,68.15841498,12.96517564,20520000.0,4603100000.0,1422.190886,-6.506599596,3.004174986,,23.2099990844727,21.9252394933447
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2005,69.72511072,14.11124334,36242000.0,5125700000.0,1543.701414,-0.983698033,4.107250707,,20.0200004577637,11.2906511829271
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2006,68.87048221,13.76699138,18587960.0,5348300000.0,1570.1044,1.204736496,3.842341256,314081277.73,19.0100002288818,-0.996556103477076
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2007,73.66439122,18.33485221,19596000.0,5815700000.0,1664.245717,16.45516412,1.859743794,354784633.92,18.2800006866455,3.78828152085981
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2008,63.54371854,15.93620048,51508000.0,7310400000.0,2035.202341,26.83478213,9.889997887,509535838.78,22.9099998474121,7.42918225547835
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2009,61.13509034,14.0161025,300468000.0,8085700000.0,2191.781787,8.098425882,2.753934851,498173298.132,20.4500007629395,8.59349087893864
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2010,54.37483861,14.12281155,179941047.8,9681500000.0,2557.075624,7.706170438,3.749157276,531755697.08,21.4200000762939,5.77736205629419
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2011,51.16349756,16.08603535,238840690.6,11186100000.0,2880.798437,-0.486052552,2.877243585,498047447.64,17.6000003814697,9.60080848913594
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2012,51.60299466,15.32633269,62985366.11,12208400000.0,3067.438727,6.970331742,2.779087683,664041719.54,19.2000007629395,6.09645656326154
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2013,50.65147423,15.61984388,189560177.0,13515500000.0,3315.297539,7.34119643,1.724399336,685224934.26,19.8899993896484,4.69856986552234
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2014,51.91676734,15.82306983,159711665.3,13989700000.0,3352.112595,8.143042588,1.7329851,672378108.54,20.5300006866455,-0.157866650855297
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2015,54.71858807,16.06238012,104937726.7,13972400000.0,3272.154324,11.38985199,1.431611458,580939642.18,23.0,3.72129967114788
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2016,51.09571968,14.3267945,296473530.8,15405400000.0,3527.613824,11.47746088,-0.219106605,312800333.67,23.9400005340576,8.86461881995935
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2017,52.72445437,15.72420635,183950642.9,16128000000.0,3620.360487,14.36621911,0.212570934,446349334.35,25.6800003051758,1.41936756294787
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2018,55.439711,15.96156445,210694555.5,16276600000.0,3562.330943,15.45448217,-0.195107774,537846124.64,26.2600002288818,1.22707737782703
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2019,53.47243704,15.52105524,131879984.2,17133500000.0,3656.858271,16.85982014,1.580183336,658352116.3,25.3400001525879,1.36268746558062
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2020,51.93056781,15.35762344,79744992.32,15531700000.0,3233.568638,12.17484654,-0.735332001,697074683.28,25.8899993896484,-11.3184661065134
